code_origine,origine,code_destination,destination,flux_sans_transport,flux_a_pied,flux_deux_roues,flux_voiture,flux_transport_en_commun
69061,Cogny,69290,Saint-Priest,0.0,0.0,0.0,15.16451106195806,0.0
69061,Cogny,69382,Lyon 2e Arrondissement,0.0,0.0,0.0,5.067353514942769,10.13499163323589
69061,Cogny,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,0.0,15.202345148178658
69061,Cogny,69386,Lyon 6e Arrondissement,0.0,0.0,0.0,5.02951942872217,0.0
69061,Cogny,69389,Lyon 9e Arrondissement,0.0,0.0,0.0,10.17339706705909,0.0
69062,Coise,69027,Brignais,0.0,0.0,0.0,5.02419378988944,0.0
69062,Coise,69062,Coise,35.10491642861148,9.785299039651779,0.0,39.998450087679366,0.0
69062,Coise,69096,Grigny,0.0,0.0,0.0,4.8926495198258895,0.0
69062,Coise,69127,Marcy-l'Étoile,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69131,Messimy,0.0,0.0,0.0,0.0,4.957985410790839
69062,Coise,69132,Meys,0.0,0.0,0.0,9.786160030214369,0.0
69062,Coise,69136,Montagny,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69152,Pierre-Bénite,0.0,0.0,0.0,10.18346856239798,0.0
69062,Coise,69166,Riverie,0.0,0.0,0.0,5.09128630823004,0.0
69062,Coise,69201,Sainte-Foy-l'Argentière,0.0,0.0,0.0,5.02419378988944,0.0
69062,Coise,69204,Saint-Genis-Laval,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69219,Saint-Laurent-d'Agny,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69220,Saint-Laurent-de-Chamousset,0.0,0.0,0.0,5.09128630823004,0.0
69062,Coise,69227,Saint-Martin-en-Haut,0.0,0.0,0.0,25.127123279940992,0.0
69062,Coise,69238,Saint-Symphorien-sur-Coise,0.0,0.0,0.0,39.40513419172575,0.0
69062,Coise,69241,Taluyers,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69255,Vaugneray,0.0,0.0,0.0,9.98217920068028,0.0
69062,Coise,69259,Vénissieux,0.0,0.0,0.0,5.09128630823004,0.0
69062,Coise,69283,Mions,0.0,0.0,0.0,5.09128630823004,0.0
69062,Coise,69291,Saint-Symphorien-d'Ozon,0.0,0.0,0.0,4.957985410790839,0.0
69062,Coise,69387,Lyon 7e Arrondissement,0.0,0.0,0.0,10.04838757977888,0.0
69062,Coise,69388,Lyon 8e Arrondissement,0.0,0.0,0.0,5.02419378988944,0.0
69062,Coise,69389,Lyon 9e Arrondissement,0.0,0.0,0.0,5.15927477250854,0.0
69063,Collonges-au-Mont-d'Or,69003,Albigny-sur-Saône,0.0,0.0,0.0,20.1574748647732,0.0
69063,Collonges-au-Mont-d'Or,69013,Arnas,0.0,0.0,0.0,4.982119437321071,0.0
69063,Collonges-au-Mont-d'Or,69029,Bron,0.0,0.0,0.0,34.808563023591745,0.0
69063,Collonges-au-Mont-d'Or,69034,Caluire-et-Cuire,0.0,0.0,0.0,65.83059227315721,0.0
69063,Collonges-au-Mont-d'Or,69040,Champagne-au-Mont-d'Or,0.0,0.0,0.0,30.57752257307397,0.0
69063,Collonges-au-Mont-d'Or,69063,Collonges-au-Mont-d'Or,111.66319685137313,30.269866004017274,0.0,257.6007255286816,5.13366028117337
69063,Collonges-au-Mont-d'Or,69068,Couzon-au-Mont-d'Or,0.0,0.0,0.0,15.330335999629927,5.211150567262269
69063,Collonges-au-Mont-d'Or,69071,Curis-au-Mont-d'Or,0.0,0.0,0.0,4.982119437321071,0.0
69063,Collonges-au-Mont-d'Or,69072,Dardilly,0.0,0.0,0.0,30.42479542711994,0.0
69063,Collonges-au-Mont-d'Or,69081,Écully,0.0,0.0,0.0,35.48101657127954,0.0
69063,Collonges-au-Mont-d'Or,69088,Fontaines-sur-Saône,0.0,0.0,0.0,10.039441720054992,0.0
69063,Collonges-au-Mont-d'Or,69092,Gleizé,0.0,0.0,0.0,0.0,4.982119437321071
69063,Collonges-au-Mont-d'Or,69116,Limonest,0.0,0.0,0.0,25.521318563537218,0.0
69063,Collonges-au-Mont-d'Or,69117,Lissieu,0.0,0.0,0.0,4.982119437321071,0.0
69063,Collonges-au-Mont-d'Or,69127,Marcy-l'Étoile,0.0,0.0,0.0,5.05732228273392,0.0
69063,Collonges-au-Mont-d'Or,69143,Neuville-sur-Saône,0.0,0.0,0.0,15.555961415697908,4.982119437321071
69063,Collonges-au-Mont-d'Or,69152,Pierre-Bénite,0.0,0.0,0.0,5.13366028117337,0.0
69063,Collonges-au-Mont-d'Or,69163,Quincieux,0.0,0.0,0.0,5.13366028117337,0.0
69063,Collonges-au-Mont-d'Or,69175,Savigny,0.0,0.0,0.0,5.05732228273392,0.0
69063,Collonges-au-Mont-d'Or,69191,Saint-Cyr-au-Mont-d'Or,0.0,0.0,0.0,10.26732056234674,0.0
69063,Collonges-au-Mont-d'Or,69194,Saint-Didier-au-Mont-d'Or,0.0,0.0,0.0,25.06212115062822,4.99999999999997
69063,Collonges-au-Mont-d'Or,69199,Saint-Fons,0.0,0.0,0.0,4.982119437321071,5.13366028117337
69063,Collonges-au-Mont-d'Or,69207,Saint-Germain-au-Mont-d'Or,0.0,0.0,0.0,5.13366028117337,0.0
69063,Collonges-au-Mont-d'Or,69256,Vaulx-en-Velin,0.0,0.0,0.0,60.92255740805182,0.0
69063,Collonges-au-Mont-d'Or,69259,Vénissieux,0.0,0.0,0.0,19.78030860485292,5.13366028117337
69063,Collonges-au-Mont-d'Or,69264,Villefranche-sur-Saône,0.0,0.0,0.0,10.039441720054992,0.0
69063,Collonges-au-Mont-d'Or,69266,Villeurbanne,0.0,0.0,0.0,80.86004936802918,0.0
69063,Collonges-au-Mont-d'Or,69273,Corbas,0.0,0.0,0.0,10.11577971849444,0.0
69063,Collonges-au-Mont-d'Or,69275,Décines-Charpieu,0.0,0.0,0.0,4.982119437321071,0.0
69063,Collonges-au-Mont-d'Or,69278,Genay,0.0,0.0,0.0,20.53579341234293,0.0
69063,Collonges-au-Mont-d'Or,69282,Meyzieu,0.0,0.0,0.0,10.11464456546784,0.0
69063,Collonges-au-Mont-d'Or,69283,Mions,0.0,0.0,0.0,4.90803486510539,0.0
69063,Collonges-au-Mont-d'Or,69286,Rillieux-la-Pape,0.0,0.0,0.0,30.271001157043873,9.964238874642142
69063,Collonges-au-Mont-d'Or,69290,Saint-Priest,0.0,0.0,0.0,15.021561157376063,0.0
69063,Collonges-au-Mont-d'Or,69292,Sathonay-Camp,0.0,0.0,0.0,10.19327000458334,0.0
69063,Collonges-au-Mont-d'Or,69381,Lyon 1er Arrondissement,0.0,0.0,0.0,4.982119437321071,4.90803486510539
69063,Collonges-au-Mont-d'Or,69382,Lyon 2e Arrondissement,0.0,0.0,0.0,81.31250313109172,25.365236852785102
69063,Collonges-au-Mont-d'Or,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,70.43102146348762,40.841403407095214
69063,Collonges-au-Mont-d'Or,69384,Lyon 4e Arrondissement,0.0,0.0,0.0,60.396103730503,0.0
69063,Collonges-au-Mont-d'Or,69385,Lyon 5e Arrondissement,0.0,0.0,0.0,35.330576866001564,15.097899155815512
69063,Collonges-au-Mont-d'Or,69386,Lyon 6e Arrondissement,0.0,0.0,0.0,75.80957252749397,0.0
69063,Collonges-au-Mont-d'Or,69387,Lyon 7e Arrondissement,0.0,0.0,0.0,45.904418844378405,14.878933990732762
69063,Collonges-au-Mont-d'Or,69388,Lyon 8e Arrondissement,0.0,0.0,0.0,35.48215172430614,20.45830312625403
69063,Collonges-au-Mont-d'Or,69389,Lyon 9e Arrondissement,0.0,0.0,9.817171374583111,141.54347717670183,20.46059056693008
69064,Condrieu,69007,Ampuis,0.0,0.0,5.171295707450719,34.29586212591123,0.0
69064,Condrieu,69027,Brignais,0.0,0.0,0.0,4.77459714710115,0.0
69064,Condrieu,69029,Bron,0.0,0.0,0.0,19.69906244231408,0.0
69064,Condrieu,69034,Caluire-et-Cuire,0.0,0.0,0.0,5.06913331374667,4.96898920622804
69064,Condrieu,69043,Chaponost,0.0,0.0,0.0,4.96898920622804,0.0
69064,Condrieu,69044,Charbonnières-les-Bains,0.0,0.0,0.0,4.77459714710115,0.0
69064,Condrieu,69064,Condrieu,68.7971709161379,168.4352039996218,15.209418227425429,188.8002750768182,0.0
69064,Condrieu,69068,Couzon-au-Mont-d'Or,0.0,0.0,0.0,0.0,5.06913331374667
69064,Condrieu,69080,Échalas,0.0,0.0,0.0,4.87082351230598,0.0
69064,Condrieu,69081,Écully,0.0,0.0,0.0,4.96898920622804,0.0
69064,Condrieu,69091,Givors,0.0,0.0,0.0,34.887025378308046,0.0
69064,Condrieu,69096,Grigny,0.0,0.0,0.0,10.24042902119739,0.0
69064,Condrieu,69100,Irigny,0.0,0.0,0.0,5.06913331374667,0.0
69064,Condrieu,69116,Limonest,0.0,0.0,0.0,5.06913331374667,0.0
69064,Condrieu,69141,Mornant,0.0,0.0,0.0,4.96898920622804,0.0
69064,Condrieu,69149,Oullins,0.0,0.0,0.0,5.171295707450719,0.0
69064,Condrieu,69152,Pierre-Bénite,0.0,0.0,0.0,9.551095310188021,0.0
69064,Condrieu,69189,Sainte-Colombe,0.0,0.0,0.0,10.13826662749334,0.0
69064,Condrieu,69193,Saint-Cyr-sur-le-Rhône,0.0,0.0,0.0,5.171295707450719,0.0
69064,Condrieu,69204,Saint-Genis-Laval,0.0,0.0,0.0,14.91286377459449,0.0
69064,Condrieu,69227,Saint-Martin-en-Haut,0.0,0.0,0.0,4.77459714710115,0.0
69064,Condrieu,69228,Chabanière,0.0,0.0,0.0,4.87082351230598,0.0
69064,Condrieu,69235,Saint-Romain-en-Gal,0.0,0.0,0.0,20.18038584725004,0.0
69064,Condrieu,69253,Tupin-et-Semons,0.0,0.0,4.87082351230598,5.06913331374667,0.0
69064,Condrieu,69256,Vaulx-en-Velin,0.0,0.0,0.0,0.0,4.87082351230598
69064,Condrieu,69259,Vénissieux,0.0,0.0,0.0,10.03812251997471,0.0
69064,Condrieu,69260,Vernaison,0.0,0.0,0.0,4.77459714710115,0.0
69064,Condrieu,69266,Villeurbanne,0.0,0.0,0.0,15.30956233494406,9.93995682605265
69064,Condrieu,69273,Corbas,0.0,0.0,0.0,14.91294273206268,0.0
69064,Condrieu,69276,Feyzin,0.0,0.0,0.0,5.06913331374667,0.0
69064,Condrieu,69277,Genas,0.0,0.0,0.0,4.96898920622804,0.0
69064,Condrieu,69281,Marennes,0.0,0.0,0.0,5.171295707450719,0.0
69064,Condrieu,69286,Rillieux-la-Pape,0.0,0.0,0.0,5.171295707450719,0.0
69064,Condrieu,69290,Saint-Priest,0.0,0.0,0.0,20.18038584725004,5.06913331374667
69064,Condrieu,69291,Saint-Symphorien-d'Ozon,0.0,0.0,0.0,4.587809908810709,0.0
69064,Condrieu,69296,Solaize,0.0,0.0,0.0,10.0421192197567,0.0
69064,Condrieu,69298,Toussieu,0.0,0.0,0.0,4.77459714710115,0.0
69064,Condrieu,69299,Colombier-Saugnieu,0.0,0.0,0.0,4.96898920622804,0.0
69064,Condrieu,69381,Lyon 1er Arrondissement,0.0,0.0,0.0,0.0,5.06913331374667
69064,Condrieu,69382,Lyon 2e Arrondissement,0.0,0.0,0.0,4.87082351230598,5.06913331374667
69064,Condrieu,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,5.06913331374667,14.90894603228069
69064,Condrieu,69385,Lyon 5e Arrondissement,0.0,0.0,0.0,10.0421192197567,0.0
69064,Condrieu,69386,Lyon 6e Arrondissement,0.0,0.0,0.0,10.13826662749334,9.83981271853402
69064,Condrieu,69387,Lyon 7e Arrondissement,0.0,0.0,0.0,38.48523027919352,15.207399941240011
69064,Condrieu,69388,Lyon 8e Arrondissement,0.0,0.0,0.0,14.61440986563517,10.24042902119739
69065,Corcelles-en-Beaujolais,69013,Arnas,0.0,0.0,0.0,29.52176986064994,0.0
69065,Corcelles-en-Beaujolais,69018,Beaujeu,0.0,0.0,0.0,14.76088493032497,0.0
69065,Corcelles-en-Beaujolais,69019,Belleville-en-Beaujolais,0.0,0.0,0.0,49.2029497677499,0.0
69065,Corcelles-en-Beaujolais,69029,Bron,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69034,Caluire-et-Cuire,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69036,Cercié,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69040,Champagne-au-Mont-d'Or,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69060,Claveisolles,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69065,Corcelles-en-Beaujolais,39.36235981419992,0.0,4.92029497677499,88.5653095819498,4.92029497677499
69065,Corcelles-en-Beaujolais,69081,Écully,0.0,0.0,0.0,19.68117990709996,0.0
69065,Corcelles-en-Beaujolais,69084,Fleurie,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69092,Gleizé,0.0,0.0,0.0,9.84058995354998,0.0
69065,Corcelles-en-Beaujolais,69094,Grézieu-la-Varenne,0.0,0.0,0.0,4.92029497677499,0.0
69067,Courzieu,69069,Craponne,0.0,0.0,0.0,9.57968476357268,0.0
69065,Corcelles-en-Beaujolais,69108,Lancié,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69115,Limas,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69206,Saint-Georges-de-Reneins,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69211,,0.0,0.0,0.0,24.60147488387495,0.0
69065,Corcelles-en-Beaujolais,69256,Vaulx-en-Velin,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69259,Vénissieux,0.0,0.0,0.0,4.92029497677499,4.92029497677499
69065,Corcelles-en-Beaujolais,69264,Villefranche-sur-Saône,0.0,0.0,0.0,63.96383469807487,0.0
69065,Corcelles-en-Beaujolais,69267,Villié-Morgon,0.0,0.0,0.0,9.84058995354998,0.0
69065,Corcelles-en-Beaujolais,69283,Mions,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69382,Lyon 2e Arrondissement,0.0,0.0,0.0,0.0,9.84058995354998
69065,Corcelles-en-Beaujolais,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,0.0,9.84058995354998
69065,Corcelles-en-Beaujolais,69384,Lyon 4e Arrondissement,0.0,0.0,0.0,4.92029497677499,0.0
69065,Corcelles-en-Beaujolais,69389,Lyon 9e Arrondissement,0.0,0.0,0.0,4.92029497677499,4.92029497677499
69066,Cours,69006,Amplepuis,0.0,0.0,0.0,56.83333333333338,0.0
69066,Cours,69010,L'Arbresle,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69018,Beaujeu,0.0,0.0,0.0,10.33333333333334,0.0
69066,Cours,69034,Caluire-et-Cuire,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69044,Charbonnières-les-Bains,0.0,0.0,0.0,10.33333333333334,0.0
69066,Cours,69050,Châtillon,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69060,Claveisolles,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69066,Cours,67.16666666666671,118.83333333333343,31.00000000000002,558.0000000000005,10.33333333333334
69066,Cours,69072,Dardilly,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69115,Limas,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69136,Montagny,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69164,Ranchal,0.0,0.0,0.0,10.33333333333334,0.0
69066,Cours,69169,Ronno,0.0,0.0,0.0,15.500000000000009,0.0
69066,Cours,69199,Saint-Fons,0.0,0.0,0.0,0.0,5.16666666666667
69066,Cours,69240,Saint-Vincent-de-Reins,0.0,0.0,0.0,15.500000000000009,0.0
69066,Cours,69243,Tarare,0.0,0.0,0.0,20.66666666666668,0.0
69066,Cours,69244,Tassin-la-Demi-Lune,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69248,Thizy-les-Bourgs,0.0,0.0,5.16666666666667,180.83333333333334,15.500000000000009
69066,Cours,69255,Vaugneray,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69264,Villefranche-sur-Saône,0.0,0.0,0.0,15.500000000000009,5.16666666666667
69066,Cours,69266,Villeurbanne,0.0,0.0,0.0,0.0,5.16666666666667
69066,Cours,69268,Vourles,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69270,Chaponnay,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69283,Mions,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69287,Saint-Bonnet-de-Mure,0.0,0.0,0.0,5.16666666666667,0.0
69066,Cours,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,0.0,5.16666666666667
69066,Cours,69387,Lyon 7e Arrondissement,0.0,0.0,0.0,5.16666666666667,0.0
69067,Courzieu,69010,L'Arbresle,4.78984238178634,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69021,Bessenay,0.0,0.0,0.0,9.57968476357268,0.0
69067,Courzieu,69027,Brignais,0.0,0.0,0.0,9.57968476357268,0.0
69067,Courzieu,69044,Charbonnières-les-Bains,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69067,Courzieu,47.8984238178634,4.78984238178634,0.0,47.8984238178634,0.0
69067,Courzieu,69071,Curis-au-Mont-d'Or,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69072,Dardilly,0.0,0.0,0.0,14.369527145359019,0.0
69067,Courzieu,69076,Dommartin,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69078,Duerne,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69081,Écully,0.0,0.0,0.0,0.0,4.78984238178634
69067,Courzieu,69094,Grézieu-la-Varenne,0.0,0.0,0.0,9.57968476357268,0.0
69067,Courzieu,69100,Irigny,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69112,Lentilly,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69116,Limonest,0.0,0.0,0.0,9.57968476357268,0.0
69067,Courzieu,69127,Marcy-l'Étoile,0.0,0.0,0.0,23.949211908931698,0.0
69067,Courzieu,69131,Messimy,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69132,Meys,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69154,Pollionnay,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69171,Sain-Bel,0.0,0.0,0.0,14.369527145359019,0.0
69067,Courzieu,69175,Savigny,0.0,0.0,0.0,19.15936952714536,0.0
69067,Courzieu,69176,Soucieu-en-Jarrest,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69178,Souzy,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69190,Sainte-Consorce,0.0,0.0,0.0,14.369527145359019,0.0
69067,Courzieu,69199,Saint-Fons,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69208,Saint-Germain-Nuelles,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69227,Saint-Martin-en-Haut,0.0,0.0,0.0,9.57968476357268,0.0
69067,Courzieu,69231,Saint-Pierre-la-Palud,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69249,Thurins,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69250,La Tour-de-Salvagny,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69255,Vaugneray,0.0,0.0,0.0,33.528896672504374,0.0
69067,Courzieu,69266,Villeurbanne,0.0,0.0,0.0,4.78984238178634,4.78984238178634
69067,Courzieu,69269,Yzeron,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69273,Corbas,0.0,0.0,0.0,19.15936952714536,0.0
69067,Courzieu,69276,Feyzin,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69277,Genas,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69286,Rillieux-la-Pape,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69290,Saint-Priest,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69296,Solaize,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69382,Lyon 2e Arrondissement,0.0,0.0,0.0,4.78984238178634,14.369527145359019
69067,Courzieu,69383,Lyon 3e Arrondissement,0.0,0.0,0.0,4.78984238178634,0.0
69067,Courzieu,69387,Lyon 7e Arrondissement,0.0,0.0,0.0,9.57968476357268,4.78984238178634
69067,Courzieu,69389,Lyon 9e Arrondissement,0.0,0.0,0.0,0.0,4.78984238178634
69068,Couzon-au-Mont-d'Or,69003,Albigny-sur-Saône,0.0,5.18595642588982,0.0,25.9297821294491,0.0
69068,Couzon-au-Mont-d'Or,69029,Bron,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69033,Cailloux-sur-Fontaines,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69034,Caluire-et-Cuire,0.0,0.0,0.0,31.115738555338922,5.18595642588982
69068,Couzon-au-Mont-d'Or,69040,Champagne-au-Mont-d'Or,0.0,0.0,0.0,20.74382570355928,0.0
69068,Couzon-au-Mont-d'Or,69063,Collonges-au-Mont-d'Or,0.0,0.0,0.0,15.557869277669461,0.0
69068,Couzon-au-Mont-d'Or,69068,Couzon-au-Mont-d'Or,62.231477110677844,107.78109940036865,5.18595642588982,88.16125924012698,25.9297821294491
69068,Couzon-au-Mont-d'Or,69072,Dardilly,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69081,Écully,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69085,Fleurieu-sur-Saône,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69088,Fontaines-sur-Saône,0.0,0.0,0.0,15.557869277669461,0.0
69068,Couzon-au-Mont-d'Or,69092,Gleizé,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69116,Limonest,0.0,0.0,0.0,20.74382570355928,0.0
69068,Couzon-au-Mont-d'Or,69117,Lissieu,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69127,Marcy-l'Étoile,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69143,Neuville-sur-Saône,0.0,0.0,0.0,51.8595642588982,0.0
69068,Couzon-au-Mont-d'Or,69163,Quincieux,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69191,Saint-Cyr-au-Mont-d'Or,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69194,Saint-Didier-au-Mont-d'Or,0.0,0.0,0.0,15.557869277669461,0.0
69068,Couzon-au-Mont-d'Or,69204,Saint-Genis-Laval,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69205,Saint-Genis-les-Ollières,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69233,Saint-Romain-au-Mont-d'Or,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69256,Vaulx-en-Velin,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69259,Vénissieux,0.0,0.0,0.0,15.557869277669461,0.0
69068,Couzon-au-Mont-d'Or,69264,Villefranche-sur-Saône,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69266,Villeurbanne,0.0,0.0,5.18595642588982,31.115738555338922,0.0
69068,Couzon-au-Mont-d'Or,69273,Corbas,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69276,Feyzin,0.0,0.0,0.0,0.0,5.18595642588982
69068,Couzon-au-Mont-d'Or,69277,Genas,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69278,Genay,0.0,0.0,0.0,5.18595642588982,5.18595642588982
69068,Couzon-au-Mont-d'Or,69282,Meyzieu,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69284,Montanay,0.0,0.0,0.0,10.37191285177964,0.0
69068,Couzon-au-Mont-d'Or,69286,Rillieux-la-Pape,0.0,0.0,5.18595642588982,25.9297821294491,0.0
69068,Couzon-au-Mont-d'Or,69287,Saint-Bonnet-de-Mure,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69290,Saint-Priest,0.0,0.0,0.0,15.557869277669461,0.0
69068,Couzon-au-Mont-d'Or,69292,Sathonay-Camp,0.0,0.0,0.0,5.18595642588982,0.0
69068,Couzon-au-Mont-d'Or,69381,Lyon 1er Arrondissement,0.0,0.0,5.18595642588982,15.557869277669461,5.18595642588982
69068,Couzon-au-Mont-d'Or,69382,Lyon 2e Arrondissement,0.0,0.0,5.18595642588982,15.557869277669461,10.37191285177964
69068,Couzon-au-Mont-d'Or,69383,Lyon 3e Arrondissement,0.0,0.0,5.18595642588982,41.48765140711856,25.9297821294491
69068,Couzon-au-Mont-d'Or,69384,Lyon 4e Arrondissement,0.0,0.0,0.0,20.74382570355928,0.0
69068,Couzon-au-Mont-d'Or,69385,Lyon 5e Arrondissement,0.0,0.0,0.0,20.74382570355928,0.0
69068,Couzon-au-Mont-d'Or,69386,Lyon 6e Arrondissement,0.0,0.0,0.0,20.74382570355928,15.557869277669461
69068,Couzon-au-Mont-d'Or,69387,Lyon 7e Arrondissement,0.0,0.0,5.18595642588982,31.115738555338922,10.37191285177964
69068,Couzon-au-Mont-d'Or,69388,Lyon 8e Arrondissement,0.0,0.0,0.0,5.18595642588982,5.18595642588982
69068,Couzon-au-Mont-d'Or,69389,Lyon 9e Arrondissement,0.0,0.0,5.18595642588982,41.48765140711856,10.37191285177964
69069,Craponne,69010,L'Arbresle,0.0,0.0,0.0,8.534983567262781,8.534983567262781
69069,Craponne,69027,Brignais,0.0,0.0,0.0,51.2099014035767,0.0
69069,Craponne,69028,Brindas,0.0,0.0,4.267491783631391,76.81485210536503,0.0
69069,Craponne,69029,Bron,0.0,0.0,0.0,29.87244248541974,8.534983567262781
69069,Craponne,69034,Caluire-et-Cuire,0.0,0.0,0.0,34.13993426905113,8.534983567262781
69069,Craponne,69040,Champagne-au-Mont-d'Or,0.0,0.0,0.0,17.069967134525562,0.0
69069,Craponne,69043,Chaponost,0.0,0.0,0.0,59.744884970839486,0.0
69069,Craponne,69044,Charbonnières-les-Bains,0.0,0.0,0.0,38.407426052682524,0.0
69069,Craponne,69047,Charnay,0.0,0.0,0.0,4.267491783631391,0.0
69069,Craponne,69059,Civrieux-d'Azergues,0.0,0.0,0.0,8.534983567262781,0.0
69069,Craponne,69063,Collonges-au-Mont-d'Or,0.0,0.0,0.0,8.534983567262781,0.0
69069,Craponne,69068,Couzon-au-Mont-d'Or,0.0,0.0,0.0,4.267491783631391,7.999915643768739
69069,Craponne,69069,Craponne,136.55973707620444,217.64208096520076,42.67491783631392,597.448849708394,72.54736032173365
69069,Craponne,69072,Dardilly,0.0,0.0,4.267491783631391,59.744884970839486,0.0
69069,Craponne,69076,Dommartin,0.0,0.0,0.0,8.534983567262781,0.0
69069,Craponne,69081,Écully,0.0,0.0,4.267491783631391,162.16468777799275,8.534983567262781
69069,Craponne,69083,Éveux,0.0,0.0,0.0,0.0,4.267491783631391
